---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 2,ROI 2,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
3630.53177,16631.8273,,7225.30159,,8285.5,,48624.4755,,16038.1224,,31456.2839,,11389.3901,,,,,
3630.69843,,16225.8705,,10100.6349,,11267.7941,,42849.4266,,15591.2381,,25731.8968,,12640.8794,,,,
3630.86509,16604.1151,,7205.1746,,8279.05882,,48700.0559,,16017.6054,,31409.4452,,11389.2482,,,,,
3631.03175,,16207.482,,10103.4921,,11261.3824,,42771.7483,,15595.0204,,25727.2774,,12638.9787,,,,
3631.19841,16615.0216,,7213.77778,,8261.17647,,48601.5385,,16049.6871,,31421.4194,,11409.078,,,,,
3631.36514,,16234.7626,,10085.4286,,11305.8529,,42830.6014,,15594.449,,25746.2194,,12633.7305,,,,
3631.5318,16676.6043,,7204,,8242.5,,48637.4825,,16024.4626,,31435.5097,,11358.9787,,,,,
3631.69846,,16224.9209,,10043.7778,,11329.4118,,42780.6434,,15575.6735,,25689.0839,,12619.6596,,,,
3631.86512,16600.777,,7225.30159,,8262.11765,,48671.9161,,16040.9796,,31457.9097,,11389.1348,,,,,
3632.03186,,16256.9496,,10052.3492,,11286.3824,,42809.7902,,15595.7551,,25742.9161,,12662.6383,,,,
3632.19852,16628.2302,,7241.84127,,8262.85294,,48681.4266,,16015.1837,,31440.4387,,11385.1064,,,,,
3632.36518,,16213.3813,,10070.9206,,11329.2353,,42769.7063,,15568.1361,,25688.4903,,12610.383,,,,
3632.53184,16625.7554,,7231.46032,,8275.61765,,48630.3217,,16014.449,,31425.8581,,11397.5887,,,,,
3632.6985,,16212.7482,,10047.7143,,11307.8529,,42790.1259,,15605.3878,,25786.2968,,12645.2482,,,,
3632.86523,16586.6475,,7213.39683,,8267.67647,,48724.8671,,16011.7551,,31457.4452,,11424.3121,,,,,
3633.03189,,16265.036,,10048.2222,,11312.1176,,42760.4196,,15597.2789,,25761.8323,,12656.5106,,,,
3633.19855,16614.964,,7208.98413,,8295.17647,,48602.7692,,16034.0952,,31426.0903,,11402.1277,,,,,
3633.36521,,16235.9424,,10090.2222,,11346.1765,,42782.9091,,15586.3946,,25693.9355,,12647.3191,,,,
3633.53187,16589.0072,,7231.33333,,8244.35294,,48640.5874,,16017.3333,,31419.9226,,11370.0142,,,,,
3633.69861,,16226.6763,,10033.9365,,11334.9118,,42836.1678,,15582.3946,,25727.7419,,12658.0993,,,,
3633.86527,16594.5899,,7194.7619,,8271.58824,,48675.5524,,16012.8707,,31459.329,,11408.9362,,,,,
3634.03193,,16275.5396,,10074.9841,,11324.5294,,42787.2168,,15620.9524,,25709.6516,,12606.7234,,,,
3634.19859,16654.964,,7201.77778,,8269.29412,,48688.1119,,15990.9932,,31437.6,,11397.6454,,,,,
3634.36525,,16228.8921,,10045.619,,11314.7941,,42791.9441,,15578.3946,,25752.8,,12672.7943,,,,
3634.53198,16600.9209,,7189.71429,,8282.94118,,48629.5664,,16021.1429,,31475.0194,,11371.5177,,,,,
3634.69864,,16249.0072,,10070.3175,,11338.7941,,42779.2168,,15613.2517,,25697.3419,,12627.6028,,,,
3634.8653,16587.8849,,7228.06349,,8259.47059,,48695.4126,,16007.6463,,31426.1419,,11374.7518,,,,,
3635.03196,,16219.3381,,10059.0476,,11349.8529,,42828.6434,,15600.1361,,25755.7935,,12662.695,,,,
3635.1987,16613.4676,,7219.52381,,8260.20588,,48673.9301,,16013.034,,31364.1806,,11385.7021,,,,,
3635.36536,,16260.4892,,10050.127,,11308.3235,,42780.8392,,15613.1429,,25749.729,,12604.3121,,,,
3635.53202,16638.8489,,7192,,8282.52941,,48629.8741,,16050.8571,,31449.471,,11406.2979,,,,,
3635.69868,,16207.2518,,10086.3175,,11300.7647,,42758.7413,,15649.6871,,25747.4839,,12614.7518,,,,
3635.86534,16608.2878,,7187.74603,,8266.82353,,48685.5105,,16008.6803,,31466.4516,,11411.3191,,,,,
3636.03207,,16305.1223,,10024.1905,,11294.6765,,42827.2168,,15603.6735,,25737.9613,,12613.305,,,,
3636.19873,16641.7842,,7225.01587,,8247.70588,,48698.2378,,16043.102,,31457.2129,,11418.695,,,,,
3636.36539,,16213.9856,,10091.2063,,11336.8235,,42816.7832,,15623.4286,,25717.1613,,12639.4043,,,,
3636.53205,16611.3094,,7208.34921,,8279.70588,,48684.4196,,16003.1565,,31391.071,,11378.2695,,,,,
3636.69871,,16236.518,,10087.6825,,11296.7353,,42812.2517,,15582.9932,,25712.8258,,12649.7021,,,,
3636.86545,16623.8561,,7186,,8263.02941,,48629.8462,,16019.9184,,31398.529,,11399.461,,,,,
3637.0321,,16254.8201,,10084.6032,,11288.2941,,42807.0769,,15626.3401,,25723.1226,,12648.3688,,,,
3637.19877,16617.8993,,7203.20635,,8242.55882,,48681.8182,,16003.5918,,31388.3355,,11376.766,,,,,
3637.36542,,16254.2734,,10057.9683,,11301.9706,,42713.7343,,15619.4558,,25730.4,,12647.9433,,,,
3637.53208,16599.4532,,7236.09524,,8294.88235,,48659.972,,16007.619,,31434.8387,,11418.1844,,,,,
3637.69882,,16265.554,,10065.5556,,11326.7647,,42831.8042,,15597.0612,,25712.8516,,12615.8298,,,,
3637.86548,16637.4676,,7199.36508,,8239.23529,,48610.1818,,15996.6531,,31426.3484,,11394.5248,,,,,
3638.03214,,16239.0504,,10056.5397,,11321.2941,,42871.8042,,15579.619,,25719.071,,12638.2979,,,,
3638.1988,16597.2662,,7232.47619,,8258.35294,,48666.7692,,16024.0544,,31426.4,,11356.7943,,,,,
3638.36553,,16246.3885,,10079.3968,,11333.5294,,42750.1818,,15595.2109,,25754.3226,,12665.9291,,,,
3638.53219,16616.9784,,7204.38095,,8218.35294,,48605.6783,,15971.8639,,31439.0452,,11395.4326,,,,,
3638.69885,,16222.9065,,10077.0159,,11345,,42784.3636,,15621.7415,,25734.3226,,12635.773,,,,
3638.86551,16603.9424,,7203.52381,,8245.82353,,48672.6434,,16006.2857,,31480.9548,,11414.4965,,,,,
3639.03217,,16230.1871,,10076.5079,,11370.3824,,42827.8322,,15574.068,,25724.7226,,12672.5957,,,,
3639.19891,16665.7554,,7205.96825,,8261.08824,,48590.2098,,16037.4966,,31424.9548,,11349.2766,,,,,
3639.36557,,16270.5612,,10082,,11348.2059,,42851.2448,,15622.068,,25773.6516,,12632.9362,,,,
3639.53223,16637.1799,,7239.04762,,8264.61765,,48660.4196,,16034.1224,,31437.3935,,11383.234,,,,,
3639.69889,,16283.1655,,10078,,11321.7941,,42724.9231,,15626.7211,,25730.2452,,12630.695,,,,
3639.86555,16637.5827,,7220.60317,,8269.14706,,48628.1399,,16052.7075,,31438.3484,,11403.0071,,,,,
3640.03228,,16273.7554,,10038.5079,,11330.7647,,42832.1958,,15598.1769,,25750.7097,,12656.5674,,,,
3640.19894,16655.482,,7223.65079,,8242.44118,,48665.1189,,16039.1837,,31439.0968,,11399.4894,,,,,
3640.3656,,16251.7698,,10051.9048,,11301.9118,,42759.0769,,15631.5102,,25797.6,,12640.3688,,,,
3640.53226,16665.8993,,7218.28571,,8258.41176,,48658.6853,,16009.2245,,31453.729,,11369.1631,,,,,
3640.69892,,16219.7986,,10048.7619,,11330.1765,,42869.0629,,15594.5306,,25723.2516,,12621.5887,,,,
3640.86566,16662.9065,,7221.61905,,8306.14706,,48731.972,,16023.2381,,31433.1871,,11380.9078,,,,,
3641.03232,,16248.1439,,10081.2698,,11302,,42826.2937,,15634.7211,,25755.2258,,12634.7801,,,,
3641.19898,16668.1151,,7237.71429,,8257.76471,,48729.7063,,16051.1565,,31430.7871,,11368.9078,,,,,
3641.36564,,16261.0647,,10077.4603,,11317.4412,,42803.5245,,15608.2993,,25761.0323,,12618.2695,,,,
3641.53237,16662.7626,,7201.20635,,8241.11765,,48672.9231,,16031.5102,,31449.6516,,11408.7092,,,,,
3641.69903,,16235.1942,,10056.8571,,11350.1176,,42760.951,,15599.6463,,25736,,12637.0213,,,,
3641.86569,16658.2158,,7199.52381,,8285.64706,,48641.7343,,16045.9048,,31429.5742,,11382.4681,,,,,
3642.03235,,16211.8561,,10079.5556,,11318.8824,,42781.1469,,15613.5238,,25697.2387,,12657.4184,,,,
3642.19901,16660.6331,,7233.36508,,8228.91176,,48684.2797,,16021.7415,,31434.4774,,11366.3546,,,,,
3642.36575,,16230.1295,,10071.746,,11346.1765,,42836.3916,,15616.898,,25749.2903,,12659.8298,,,,
3642.53241,16636.7482,,7202.09524,,8268.29412,,48714.965,,15999.9728,,31407.6645,,11380.8794,,,,,
3642.69907,,16257.7554,,10042.127,,11335.1471,,42802.965,,15629.4694,,25719.8194,,12635.5177,,,,
3642.86573,16611.3669,,7205.87302,,8271.20588,,48699.049,,16062.8844,,31500.1548,,11386.2979,,,,,
3643.03239,,16253.3525,,10047.4286,,11287.2941,,42837.2587,,15611.4014,,25708.2323,,12680.2837,,,,
3643.19912,16651.1367,,7230,,8223.55882,,48687.2727,,16049.4966,,31468.6968,,11382.7518,,,,,
3643.36578,,16262.1295,,10043.6508,,11313.2353,,42823.1049,,15595.5374,,25723.871,,12668.2553,,,,
3643.53244,16620.2878,,7229.68254,,8239.52941,,48668.979,,16029.034,,31455.3806,,11446.6383,,,,,
3643.6991,,16245.9856,,10047.619,,11332.7059,,42814.8531,,15642.7211,,25726.529,,12627.773,,,,
3643.86584,16614.3309,,7221.07937,,8238.88235,,48638.3497,,16031.7007,,31379.7419,,11387.2057,,,,,
3644.0325,,16277.6691,,10041.0794,,11294.4118,,42750.8252,,15578.6395,,25683.2258,,12623.0638,,,,
3644.19916,16666.705,,7212.15873,,8250.64706,,48673.2587,,16006.068,,31392.5419,,11372,,,,,
3644.36582,,16274.2446,,10071.9683,,11308.2353,,42818.4056,,15584.8435,,25735.2516,,12665.1915,,,,
3644.53248,16680.7194,,7216.63492,,8275.11765,,48726.993,,16013.0612,,31408.0774,,11356.227,,,,,
3644.69921,,16280.1727,,10079.6508,,11301.3529,,42784.6993,,15592.7347,,25776.0774,,12664.8227,,,,
3644.86587,16622.1583,,7208.60317,,8249.76471,,48665.1469,,16010.7483,,31387.6129,,11389.3901,,,,,
3645.03253,,16294.446,,10064.3175,,11311.4118,,42765.1469,,15602.1224,,25715.2516,,12623.2908,,,,
3645.19919,16646.4748,,7205.42857,,8249.94118,,48715.3566,,15991.4014,,31394.0387,,11356.4539,,,,,
3645.36585,,16220.6619,,10043.5873,,11323.2647,,42815.3566,,15599.3197,,25759.1484,,12608.6241,,,,
3645.53259,16633.3237,,7231.36508,,8279,,48614.9091,,15966.4218,,31356.8258,,11353.3333,,,,,
3645.69925,,16214.8777,,10096.4444,,11331.0588,,42854.5455,,15613.3333,,25717.2387,,12654.2128,,,,
3645.86591,16640.777,,7200,,8260.85294,,48610.3217,,16049.8231,,31436.9032,,11359.234,,,,,
3646.03257,,16244.518,,10096.5079,,11295,,42762.0979,,15630.2313,,25737.7032,,12643.8014,,,,
3646.19923,16620.4317,,7184.19048,,8264.47059,,48561.958,,16050.0136,,31465.9097,,11364.3121,,,,,
3646.36596,,16235.8561,,10045.1746,,11305.3235,,42780,,15580.6531,,25710.5032,,12668.6809,,,,
3646.53262,16576.5755,,7201.77778,,8271.55882,,48684.5874,,15995.8095,,31394.7871,,11411.3191,,,,,
3646.69928,,16251.5108,,10060.6349,,11304.5,,42754.8531,,15620.3265,,25697.2645,,12619.1206,,,,
3646.86594,16608.2878,,7214,,8267.26471,,48594.0979,,16022.6667,,31416.671,,11353.8723,,,,,
3647.03268,,16186.0719,,10035.1746,,11316.6765,,42766.4615,,15604.1905,,25746.9935,,12661.6738,,,,
3647.19934,16623.1942,,7219.26984,,8273.11765,,48635.021,,16004.7347,,31409.7806,,11367.1206,,,,,
3647.366,,16238.9928,,10058.6667,,11320.4706,,42820.3077,,15609.2517,,25740.2065,,12609.617,,,,
3647.53266,16637.2086,,7217.2381,,8275.41176,,48635.1608,,16045.1701,,31400.4129,,11392.4255,,,,,
3647.69932,,16229.7842,,10057.2698,,11309.8529,,42764.4196,,15608.1088,,25719.8194,,12631.5745,,,,
3647.86605,16627.3094,,7209.93651,,8265.79412,,48653.5105,,16018.9116,,31461.1355,,11371.0355,,,,,
3648.03271,,16266.9928,,10090.381,,11351.3824,,42771.3566,,15604.381,,25687.9226,,12628.5957,,,,
3648.19937,16637.3237,,7188.63492,,8304.26471,,48623.7203,,16017.1429,,31421.3935,,11378.922,,,,,
3648.36603,,16279.7986,,10054.3492,,11326.3824,,42763.2168,,15588.4898,,25696.5161,,12632.9078,,,,
3648.53269,16633.3237,,7232.69841,,8268.44118,,48612.2517,,16037.034,,31410.1419,,11417.9858,,,,,
3648.69943,,16260.3453,,10073.1111,,11316.1765,,42731.8601,,15575.7007,,25729.471,,12634.8085,,,,
3648.86609,16639.8561,,7247.36508,,8285.70588,,48682.5455,,16021.4694,,31454.2452,,11407.0071,,,,,
3649.03275,,16265.295,,10020.1587,,11327.0294,,42827.2168,,15612.0816,,25754.6581,,12666.695,,,,
3649.19941,16616.9209,,7239.2381,,8295.55882,,48632.9231,,16032.1905,,31406.0903,,11395.2908,,,,,
3649.36607,,16246.1007,,10057.6825,,11343.1471,,42784.979,,15587.9728,,25702.8129,,12637.617,,,,
3649.5328,16602.8777,,7245.84127,,8269.79412,,48630.1259,,15994.449,,31424.0774,,11373.2199,,,,,
3649.69946,,16235.6259,,10056.9524,,11303.5588,,42740.7273,,15566.2041,,25710.1161,,12658.2695,,,,
3649.86612,16629.2374,,7237.80952,,8271,,48713.2308,,16007.0476,,31403.071,,11375.3759,,,,,
3650.03278,,16243.9137,,10052.5397,,11333.3529,,42753.0909,,15595.8639,,25715.8452,,12654.4681,,,,
3650.19944,16647.7122,,7221.36508,,8284.20588,,48702.5455,,16000.4898,,31445.3677,,11410.0142,,,,,
3650.36618,,16238.446,,10091.1429,,11312.6765,,42811.1608,,15652.1361,,25761.0323,,12654.1844,,,,
3650.53284,16611.6259,,7203.80952,,8252.5,,48651.3566,,16018.966,,31437.1097,,11375.2624,,,,,
3650.69949,,16268.6331,,10053.7143,,11323.5882,,42770.2657,,15601.6599,,25714.3484,,12699.3475,,,,
3650.86616,16674.7338,,7232.66667,,8282.05882,,48672.8671,,16002.3673,,31414.4516,,11390.8369,,,,,
3651.03289,,16247.7122,,10062.6667,,11353.5882,,42768.3357,,15590.3673,,25723.6129,,12637.844,,,,
3651.19955,16629.295,,7206.38095,,8259,,48710.5175,,15986.7483,,31438.0129,,11352.4255,,,,,
3651.36621,,16275.0791,,10033.3333,,11313.1176,,42852.8951,,15612.3265,,25708.8516,,12667.3191,,,,
3651.53287,16618.9065,,7215.1746,,8257.55882,,48711.3566,,16001.2789,,31441.2903,,11366.1844,,,,,
3651.69953,,16229.5252,,10050.9524,,11327.2059,,42811.1888,,15604.7891,,25767.0194,,12655.4326,,,,
3651.86627,16574.705,,7221.33333,,8262.94118,,48666.7133,,16013.2245,,31437.1355,,11378.2979,,,,,
3652.03292,,16245.0935,,10080.9206,,11310.6471,,42782.6294,,15609.0884,,25809.6258,,12645.5035,,,,
3652.19958,16623.741,,7197.55556,,8240.67647,,48728.6154,,16018.9932,,31430.4516,,11391.8014,,,,,
3652.36624,,16249.036,,10090.9524,,11300.6471,,42797.2587,,15628.9524,,25765.3935,,12619.9149,,,,
3652.5329,16593.9856,,7239.26984,,8242.61765,,48646.6294,,16036.9524,,31424.2065,,11393.7589,,,,,
3652.69964,,16263.1942,,10058.6349,,11306.2059,,42796.8112,,15591.7551,,25722.3226,,12634.5248,,,,
3652.8663,16553.8993,,7223.77778,,8236.88235,,48707.3287,,16030.585,,31413.0323,,11405.1064,,,,,
3653.03296,,16219.6259,,10064.9524,,11312.5294,,42799.1608,,15660.5714,,25788.8258,,12623.4326,,,,
3653.19962,16605.7842,,7218.15873,,8265.08824,,48641.5105,,16001.1701,,31366.6839,,11385.844,,,,,
3653.36628,,16244.0576,,10096.2857,,11356,,42773.3706,,15625.415,,25701.3419,,12606.9504,,,,
3653.53301,16645.4388,,7220.57143,,8267.14706,,48724.4755,,16005.6599,,31411.2258,,11355.0355,,,,,
3653.69967,,16276.259,,10077.1746,,11334.0882,,42818.8252,,15586.6667,,25744.1806,,12639.3475,,,,
3653.86633,16633.6115,,7214.12698,,8262.38235,,48692.1399,,16000.2177,,31375.5097,,11388.4539,,,,,
3654.03299,,16232.259,,10075.7143,,11322.7941,,42794.4615,,15602.0952,,25733.6516,,12662.8652,,,,
3654.19973,16660.6331,,7233.61905,,8277.41176,,48628.0839,,15989.4966,,31402.4,,11405.5603,,,,,
3654.36639,,16295.5396,,10065.5873,,11321.1471,,42830.5734,,15577.4694,,25731.4323,,12643.9433,,,,
3654.53305,16609.6403,,7213.36508,,8273,,48659.1329,,16036.7347,,31471.7677,,11394.2128,,,,,
3654.69971,,16275.2806,,10086.6667,,11339.7059,,42832.3357,,15666.6122,,25732.3355,,12688.0851,,,,
3654.86637,16636.6906,,7202.25397,,8254.41176,,48708.5035,,16042.3673,,31406.4774,,11440.3404,,,,,
3655.0331,,16266.8489,,10087.9048,,11344.8824,,42807.6643,,15620.9524,,25705.8065,,12648.3972,,,,
3655.19976,16599.3957,,7204.15873,,8265.44118,,48632.8951,,16015.7551,,31361.3161,,11428.6241,,,,,
3655.36642,,16241.3813,,10050.8889,,11332.5294,,42757.958,,15624.7619,,25705.4194,,12637.4752,,,,
3655.53308,16603.4245,,7206.98413,,8265.52941,,48642.4895,,16030.0952,,31413.1613,,11381.1348,,,,,
3655.69974,,16272.0863,,10071.2381,,11303.1765,,42779.6923,,15571.8367,,25785.1613,,12678.6099,,,,
3655.86648,16661.0647,,7213.33333,,8250.23529,,48676.4196,,16054.0136,,31402.7613,,11382.9787,,,,,
3656.03314,,16294.7914,,10084.1587,,11323.7941,,42787.3846,,15610.7211,,25786.7871,,12651.3475,,,,
3656.1998,16591.1655,,7210.31746,,8287,,48615.7203,,16052.2721,,31388.6194,,11411.2908,,,,,
3656.36646,,16260.0288,,10065.4286,,11293.6176,,42792.4755,,15619.9728,,25765.5484,,12636.0851,,,,
3656.53312,16639.8561,,7218.31746,,8266.61765,,48686.7972,,15994.3673,,31402.1161,,11396.8227,,,,,
3656.69985,,16308.5468,,10018.4762,,11327.8824,,42782.3217,,15625.3878,,25729.9871,,12672.5674,,,,
3656.86651,16623.5108,,7221.11111,,8272.23529,,48647.6643,,15989.1156,,31423.9484,,11394.922,,,,,
3657.03317,,16314.7914,,10067.4286,,11337.7353,,42850.4056,,15613.5238,,25707.0194,,12646.1844,,,,
3657.19983,16665.4388,,7210.60317,,8253.82353,,48605.0629,,15998.7755,,31415.329,,11390.6667,,,,,
3657.36657,,16271.3381,,10024.4127,,11361.2647,,42765.2867,,15620.1361,,25722.4774,,12652.766,,,,
3657.53323,16650.0432,,7195.42857,,8249.05882,,48628.1678,,15994.7755,,31380.3097,,11394.2695,,,,,
3657.69989,,16300.4604,,10067.3333,,11326.8529,,42784.1958,,15616.1088,,25707.3548,,12650.156,,,,
3657.86655,16631.6259,,7213.2381,,8279.02941,,48600.5315,,16036.5442,,31467.4065,,11375.1773,,,,,
3658.03321,,16314.7338,,10089.2381,,11321.0588,,42772.2797,,15621.9048,,25754.2968,,12648.4823,,,,
3658.19994,16678.0719,,7176.50794,,8296.05882,,48652.3916,,16017.7959,,31379.2774,,11371.4043,,,,,
3658.3666,,16314.7338,,10045.3968,,11315.1765,,42809.2587,,15655.5374,,25688,,12668.8511,,,,
3658.53326,16718.3597,,7217.14286,,8257.97059,,48661.0629,,16013.6871,,31401.7032,,11400.227,,,,,
3658.69992,,16334.6763,,10055.5238,,11344.7941,,42800.6713,,15547.9184,,25762.4516,,12652.4255,,,,
3658.86658,16686.3022,,7194,,8256.08824,,48648.2238,,16019.3197,,31390.271,,11390.4113,,,,,
3659.03332,,16319.9712,,10051.9048,,11328.3235,,42773.0629,,15597.8231,,25741.8323,,12660.9645,,,,
3659.19998,16684.777,,7211.39683,,8261.67647,,48625.2587,,16022.7755,,31371.3806,,11363.5461,,,,,
3659.36664,,16343.4532,,10059.8413,,11334.3824,,42808.951,,15637.8503,,25740.0258,,12663.4894,,,,
3659.5333,16694.705,,7208.8254,,8274.11765,,48710.6014,,16029.5238,,31454.9161,,11372.8227,,,,,
3659.69996,,16315.1942,,10064.7302,,11328.3235,,42777.8182,,15619.9184,,25736.2065,,12631.0922,,,,
3659.86669,16677.1511,,7224.66667,,8252.94118,,48716.3077,,15993.3878,,31422.9419,,11355.234,,,,,
3660.03335,,16310.7338,,10055.1746,,11335.6765,,42807.972,,15618.6667,,25733.3419,,12655.2908,,,,
3660.20001,16640.6906,,7211.52381,,8269.61765,,48652.2517,,15973.0884,,31441.0323,,11361.7021,,,,,
3660.36667,,16288.0288,,10075.2698,,11345.9706,,42800.8392,,15591.3469,,25681.0323,,12651.8014,,,,
3660.53341,16675.3669,,7203.90476,,8277.97059,,48662.8252,,16038.1769,,31373.6516,,11402.0993,,,,,
3660.70007,,16283.741,,10071.3016,,11342.7059,,42791.7483,,15608.6531,,25743.8194,,12651.6879,,,,
3660.86673,16656.4029,,7204.15873,,8296.52941,,48666.3217,,16015.2653,,31406.2194,,11366.2411,,,,,
3661.03339,,16279.1942,,10059.9048,,11310.1176,,42820.5315,,15600.0272,,25729.6516,,12641.5319,,,,
3661.20005,16672.8058,,7246.09524,,8256.79412,,48688.4476,,15995.9728,,31406.1419,,11369.6454,,,,,
3661.36678,,16289.9568,,10020.4127,,11304.4412,,42770.042,,15611.7007,,25749.9355,,12635.8865,,,,
3661.53344,16716.8633,,7228.69841,,8257.26471,,48663.8881,,16008.0272,,31375.3806,,11347.0922,,,,,
3661.7001,,16290.3597,,10073.873,,11359.7647,,42776.1399,,15633.6054,,25735.2516,,12650.3262,,,,
3661.86676,16662.7338,,7202.15873,,8269.64706,,48627.9161,,15992.8707,,31406.9161,,11363.461,,,,,
3662.03342,,16323.6259,,10086.381,,11291.7941,,42692.3077,,15603.5374,,25711.1742,,12619.2624,,,,
3662.20016,16686.1871,,7212.66667,,8242.14706,,48659.4965,,16002.7211,,31434.0129,,11353.5603,,,,,
3662.36682,,16293.3813,,10079.7143,,11356.9118,,42736.2797,,15641.3333,,25741.8839,,12669.2482,,,,
3662.53348,16667.9712,,7241.80952,,8265.85294,,48711.4126,,15975.619,,31469.1613,,11361.2482,,,,,
3662.70014,,16302.4748,,10072.5714,,11312.5588,,42785.2587,,15605.2517,,25716.129,,12630.5248,,,,
3662.8668,16669.6115,,7231.07937,,8270.85294,,48657.7902,,16054.0408,,31445.9355,,11341.7589,,,,,
3663.03353,,16324.5755,,10079.5238,,11309.3824,,42741.5385,,15602.5578,,25730.8645,,12665.4752,,,,
3663.20019,16698.5612,,7217.36508,,8284.79412,,48646.6294,,16027.4286,,31399.1226,,11376.2837,,,,,
3663.36685,,16311.5683,,10060.0635,,11320.9706,,42845.958,,15617.3605,,25708.9032,,12644.3404,,,,
3663.53351,16717.8129,,7213.07937,,8287.23529,,48666.6853,,16014.8571,,31412.9806,,11426.156,,,,,
3663.70025,,16334.7338,,10082.3492,,11319.6471,,42704.2517,,15615.7551,,25703.329,,12664.4539,,,,
3663.86691,16700.8345,,7218.22222,,8279.23529,,48637.6783,,16040.4626,,31374.1677,,11372.5957,,,,,
3664.03357,,16295.0504,,10089.9048,,11314.1176,,42850.993,,15586.449,,25676.2323,,12653.7872,,,,
3664.20023,16646.6475,,7222.22222,,8237.29412,,48622.1259,,16020.9252,,31408.5161,,11381.7021,,,,,
3664.36689,,16330.3309,,10064.8571,,11281.7353,,42743.1888,,15607.7279,,25743.8452,,12662.2411,,,,
3664.53362,16695.2518,,7228.57143,,8300.17647,,48653.0629,,16008.6803,,31373.9871,,11365.7872,,,,,
3664.70028,,16308.3165,,10083.9048,,11360.7353,,42851.3846,,15589.3878,,25746.8387,,12645.0496,,,,
3664.86694,16720.7194,,7232.19048,,8263.02941,,48570.7413,,16050.6395,,31420.7742,,11386.6099,,,,,
3665.0336,,16335.1942,,10083.9683,,11343.3235,,42811.1888,,15649.0068,,25703.071,,12659.8865,,,,
3665.20026,16655.6835,,7195.01587,,8275.85294,,48731.4685,,16042.8844,,31381.8839,,11423.0638,,,,,
3665.367,,16318.9065,,10064.8254,,11326.3235,,42836.8671,,15649.9048,,25680.4903,,12696.1986,,,,
3665.53366,16726.2158,,7232.60317,,8238.52941,,48712.5315,,16033.8231,,31397.7548,,11413.8156,,,,,
3665.70031,,16298.9928,,10075.7143,,11276.7647,,42825.0909,,15621.4694,,25676.3613,,12657.617,,,,
3665.86697,16670.3309,,7214.85714,,8269.52941,,48626.1259,,16042.8299,,31365.1355,,11378.6667,,,,,
3666.03363,,16321.1511,,10070.4762,,11319.0294,,42745.1748,,15636,,25724.6968,,12617.9858,,,,
3666.20037,16671.482,,7200.73016,,8268.76471,,48669.2587,,16005.4422,,31376.3871,,11400.5957,,,,,
3666.36703,,16291.1655,,10059.3968,,11316.6765,,42706.6014,,15636.8163,,25692.3097,,12689.7305,,,,
3666.53369,16643.9424,,7180.98413,,8270.20588,,48631.049,,16021.1429,,31345.7032,,11402.3546,,,,,
3666.70035,,16309.6691,,10090.1587,,11308.5,,42854.2098,,15596,,25701.2645,,12678.9787,,,,
3666.86708,16704.8633,,7183.84127,,8281.61765,,48621.1189,,16005.2517,,31429.1097,,11399.6879,,,,,
3667.03374,,16324.259,,10082.7302,,11345.5882,,42695.6084,,15613.7959,,25710.0903,,12710.8085,,,,
3667.2004,16633.4964,,7249.1746,,8276.44118,,48655.6364,,15987.7551,,31383.9484,,11381.7589,,,,,
