---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 2,ROI 2,ROI 3,ROI 3,ROI 4,ROI 4,F1 Event,F2 Event,F3 Event,F4 Event
Timestamp,ISO,GCaMP,ISO,GCaMP,ISO,GCaMP,ISO,GCaMP,ISO,GCaMP,,,,
477.85868,,17563.5122,,22353.3651,,17419.4915,,22181.4957,,20879.5667,,,,
478.02538,13778.9268,,16251.9683,,13645.1864,,18390.9565,,15173.2,,,,,
478.19202,,17552.0976,,22354.4762,,17369.7627,,22197.0783,,20905.9667,,,,
478.35872,13798.9919,,16257.2698,,13656.1695,,18392.4522,,15195.4333,,,,,
478.52536,,17549.0732,,22316.4127,,17396.678,,22205.5652,,20865.6667,,,,
478.69206,13758.6016,,16292.0952,,13665.5254,,18395.8957,,15144.4333,,,,,
478.85877,,17527.4472,,22314.2857,,17364.8475,,22181.0087,,20854.7333,,,,
479.02541,13782.1463,,16322.127,,13650.4068,,18380.0348,,15198.1333,,,,,
479.19211,,17574.6341,,22376.4444,,17379.5593,,22193.7391,,20855.5,,,,
479.35875,13780.065,,16300.254,,13675.4237,,18389.0783,,15174.0333,,,,,
479.52545,,17528.5854,,22399.873,,17408.2034,,22201.2174,,20872.6667,,,,
479.69209,13776.9756,,16313.4921,,13643.8644,,18380.8348,,15193.2,,,,,
479.8588,,17535.8699,,22323.5238,,17408.6102,,22204.3826,,20878.7333,,,,
480.0255,13773.3008,,16326.381,,13680.2373,,18397.5304,,15157.2,,,,,
480.19214,,17548,,22324.7302,,17396.7119,,22192.1043,,20917.0333,,,,
480.35884,13795.6098,,16317.0476,,13663.0508,,18361.1478,,15170,,,,,
480.52548,,17516.7805,,22340.2857,,17392.9831,,22193.6696,,20876.9,,,,
480.69218,13788.4878,,16296.3492,,13665.5932,,18393.4261,,15184.5333,,,,,
480.85882,,17546.4715,,22358.6349,,17384.9153,,22268.4522,,20914.7,,,,
481.02553,13753.1707,,16301.5556,,13657.0508,,18399.3739,,15170.9,,,,,
481.19223,,17560.3902,,22358.6349,,17420.4407,,22202.7826,,20914.9667,,,,
481.35887,13768.7805,,16286.4762,,13657.3898,,18397.2174,,15168.0333,,,,,
481.52557,,17532.878,,22342.3492,,17378.1356,,22167.5478,,20917.0667,,,,
481.69221,13777.0407,,16325.4286,,13659.1864,,18391.8957,,15186.9333,,,,,
481.85891,,17513.1382,,22315.619,,17390.1017,,22237.3913,,20900.2,,,,
482.02555,13789.7561,,16301.7778,,13651.2542,,18360.3826,,15188.3667,,,,,
482.19226,,17545.9187,,22336.7619,,17388.7797,,22170.887,,20855,,,,
482.3589,13774.0488,,16311.3968,,13664.7458,,18382.2261,,15148.7,,,,,
482.5256,,17574.1463,,22345.5873,,17360.2373,,22174.7478,,20876.5,,,,
482.6923,13789.3984,,16294.7937,,13687.5593,,18434.2261,,15186.5333,,,,,
482.85894,,17539.7073,,22341.3016,,17430.6102,,22212.2783,,20901.7333,,,,
483.02565,13740.1301,,16324,,13703.1864,,18382.9217,,15162.8,,,,,
483.19228,,17557.561,,22332.127,,17406.7458,,22207.8609,,20895.7667,,,,
483.35899,13786.439,,16349.6508,,13662.6102,,18435.0261,,15147.8333,,,,,
483.52563,,17527.5772,,22359.5556,,17364.9492,,22237.8435,,20875.6667,,,,
483.69233,13773.9512,,16312.5714,,13664.7797,,18367.3739,,15154.3667,,,,,
483.85903,,17536.065,,22341.9048,,17382.0339,,22200.7304,,20816.3333,,,,
484.02567,13772.4878,,16302.6667,,13671.4576,,18343.8261,,15151.8333,,,,,
484.19238,,17532.4553,,22338.2222,,17366.2373,,22217.0783,,20887.6,,,,
484.35902,13784.4553,,16329.5238,,13667.4576,,18389.4957,,15185.2667,,,,,
484.52572,,17518.6341,,22323.3968,,17411.661,,22209.4957,,20897.7,,,,
484.69236,13780.5528,,16336.2857,,13672.339,,18395.513,,15162.2333,,,,,
484.85906,,17563.8049,,22349.0476,,17361.3898,,22215.2696,,20849.7667,,,,
485.02577,13778.5691,,16339.4286,,13666.2373,,18397.7391,,15155.8,,,,,
485.1924,,17525.4634,,22355.4921,,17403.9661,,22205.6696,,20890.7333,,,,
485.35911,13772.9756,,16343.0794,,13681.2203,,18382.5043,,15157.5667,,,,,
485.52575,,17549.9512,,22374.4762,,17354.0678,,22220.9391,,20840.0333,,,,
485.69245,13785.2358,,16349.9365,,13661.5254,,18401.6348,,15171.0667,,,,,
485.85909,,17561.1057,,22347.6508,,17407.9322,,22223.3043,,20850.8,,,,
486.02579,13795.5447,,16296.9841,,13652.1017,,18420.9043,,15161.1333,,,,,
486.19243,,17505.1057,,22320.0952,,17384.8814,,22232.8696,,20866.6333,,,,
486.35914,13781.2683,,16354.9524,,13667.0169,,18413.9826,,15143.8333,,,,,
486.52584,,17525.7561,,22353.873,,17399.5254,,22204.3478,,20901.6,,,,
486.69248,13777.6911,,16339.746,,13646.2712,,18432.6609,,15185.5667,,,,,
486.85918,,17551.0894,,22327.1746,,17405.0508,,22246.2957,,20834,,,,
487.02582,13768.9431,,16342.7937,,13651.8305,,18414.4348,,15141.2667,,,,,
487.19252,,17506.0488,,22349.1429,,17399.2542,,22207.7913,,20838.4667,,,,
487.35916,13786.7642,,16341.3651,,13666.1017,,18429.5652,,15155.3667,,,,,
487.52587,,17520.7154,,22322.2222,,17382.4407,,22160.2435,,20850.1333,,,,
487.69257,13791.935,,16303.4603,,13645.1186,,18390.8522,,15127.3667,,,,,
487.85921,,17509.2683,,22346.5079,,17422.0339,,22210.6087,,20874.5333,,,,
488.02591,13762.374,,16320.2857,,13648.6441,,18384.8,,15166.5333,,,,,
488.19255,,17527.7398,,22345.0159,,17380.2373,,22176.0348,,20883.9333,,,,
488.35925,13791.2846,,16308.6032,,13677.9322,,18415.2348,,15167,,,,,
488.52589,,17530.439,,22335.4921,,17373.2881,,22228.6609,,20862.2,,,,
488.6926,13745.8537,,16333.9048,,13681.322,,18408.9739,,15153.7667,,,,,
488.8593,,17498.6341,,22342.2222,,17378.1356,,22247.5826,,20857.9333,,,,
489.02594,13784.7154,,16322.0952,,13690,,18400.6261,,15217.8,,,,,
489.19264,,17507.5447,,22336.8571,,17386.5085,,22227.3391,,20891.7333,,,,
489.35928,13770.5366,,16319.8095,,13682.2712,,18354.4348,,15178.9333,,,,,
489.52599,,17494.7642,,22355.0159,,17407.6949,,22172.2435,,20875.4333,,,,
489.69262,13760.2927,,16361.4921,,13667.8983,,18395.1652,,15179.5333,,,,,
489.85933,,17539.3821,,22342.0635,,17402.4746,,22194.713,,20874.6,,,,
490.02597,13738.8943,,16315.9048,,13683.9661,,18438.4696,,15197.3,,,,,
490.19267,,17527.3821,,22337.2698,,17372.5085,,22223.6174,,20872.6333,,,,
490.35937,13777.2033,,16336.9841,,13680.5085,,18426.887,,15182.9333,,,,,
490.52601,,17520.6829,,22280.9524,,17362.3729,,22273.9826,,20909.0667,,,,
490.69272,13758.8293,,16308.9206,,13711.8983,,18411.8261,,15163.9333,,,,,
490.85936,,17509.1057,,22371.2698,,17383.5254,,22224.7652,,20864.9667,,,,
491.02606,13751.3496,,16306.4127,,13668.5763,,18382.6783,,15165.9,,,,,
491.1927,,17516.6504,,22348.7937,,17406.9492,,22239.2348,,20846.7667,,,,
491.3594,13786.8943,,16333.7778,,13702.8475,,18376.3826,,15169.6,,,,,
491.5261,,17525.5935,,22315.0794,,17411.0169,,22170.3304,,20868.2333,,,,
491.69274,13789.5285,,16324.127,,13703.1864,,18449.7043,,15160.7,,,,,
491.85945,,17508.065,,22322.8889,,17395.0169,,22244.9043,,20846.1667,,,,
492.02609,13749.9187,,16300.6032,,13674.0678,,18412.9391,,15194.6667,,,,,
492.19279,,17538.7642,,22374.0317,,17389.7966,,22233.8087,,20830.0667,,,,
492.35943,13757.5935,,16331.3968,,13664.8814,,18394.7826,,15134.0333,,,,,
492.52613,,17491.252,,22328.4127,,17384.9492,,22229.5304,,20865.5333,,,,
492.69284,13746.7642,,16298.6667,,13660.5085,,18423.8609,,15159.9667,,,,,
492.85947,,17502.7317,,22329.9683,,17401.322,,22189.0783,,20873.4333,,,,
493.02618,13742.8293,,16342.381,,13670.7797,,18414.3304,,15147.2,,,,,
493.19282,,17488.878,,22356.2857,,17395.8644,,22245.287,,20899.7667,,,,
493.35952,13755.3496,,16334.381,,13680.0678,,18406.9913,,15158.3667,,,,,
493.52616,,17485.4309,,22380.5397,,17371.5593,,22223.9304,,20909.9,,,,
493.69286,13765.626,,16348.2222,,13673.4915,,18379.2,,15160.9667,,,,,
493.8595,,17547.9675,,22382.9841,,17374.3729,,22276.6261,,20893.4667,,,,
494.02621,13763.2195,,16334.6667,,13662.0339,,18392.0696,,15182.2333,,,,,
494.19291,,17527.3821,,22361.1746,,17390.1017,,22216.0348,,20909.5333,,,,
494.35955,13760.8455,,16310.1587,,13651.4576,,18428.2783,,15189.6,,,,,
494.52625,,17524.9431,,22328.4444,,17385.661,,22251.3043,,20871.7,,,,
494.69289,13737.2033,,16326.0635,,13670,,18422.3304,,15173,,,,,
494.85959,,17551.1545,,22310.2222,,17419.9322,,22244.6609,,20852.7,,,,
495.02623,13750.6016,,16311.2381,,13670.7797,,18406.6783,,15115.9667,,,,,
495.19294,,17527.2195,,22349.9683,,17380.0678,,22230.3304,,20845.7,,,,
495.35964,13733.4959,,16323.1429,,13697.4237,,18365.8435,,15173.1,,,,,
495.52628,,17576.3252,,22343.0794,,17405.8983,,22257.2522,,20872.4333,,,,
495.69298,13754.6667,,16282.9524,,13649.9661,,18376.5217,,15143,,,,,
495.85962,,17541.4959,,22357.1111,,17374.2373,,22202.3304,,20880.5333,,,,
496.02633,13764.9106,,16311.3016,,13657.8983,,18379.2348,,15173.6333,,,,,
496.19296,,17523.6748,,22317.9683,,17408,,22220.1739,,20869.6,,,,
496.35967,13768.813,,16312.9841,,13663.0508,,18398.9913,,15162.6667,,,,,
496.52637,,17530.5041,,22341.1429,,17415.8305,,22183.5478,,20888,,,,
496.69301,13766.3415,,16304.0635,,13685.0169,,18368.9739,,15191.5667,,,,,
496.85971,,17552.4553,,22356.254,,17415.9661,,22249.3565,,20938.4,,,,
497.02635,13782.6667,,16303.0476,,13660.4407,,18403.4783,,15174.4,,,,,
497.19306,,17548.878,,22300.2857,,17385.6949,,22225.9478,,20884.3,,,,
497.3597,13793.1707,,16288.4127,,13697.1186,,18415.7565,,15133.0667,,,,,
497.5264,,17534.1138,,22319.7778,,17394.0678,,22266.2261,,20874.0333,,,,
497.69304,13756.1951,,16309.5873,,13709.8644,,18396.7304,,15177.2,,,,,
497.85974,,17537.7886,,22256.254,,17398.2034,,22235.4087,,20881.3333,,,,
498.02644,13759.6748,,16356.5079,,13682,,18378.9565,,15157.3,,,,,
498.19308,,17536.878,,22295.0159,,17381.4576,,22230.2957,,20877.0333,,,,
498.35979,13771.9024,,16332.3175,,13682.5085,,18379.8609,,15151.4667,,,,,
498.52643,,17481.6585,,22323.5238,,17411.8644,,22236.5565,,20860.5,,,,
498.69313,13764.3252,,16315.8095,,13704.1017,,18404.3826,,15159.6,,,,,
498.85977,,17516.9106,,22312.3492,,17417.6271,,22229.0087,,20846.6667,,,,
499.02647,13768,,16366.7937,,13668.2373,,18432.6609,,15152,,,,,
499.19318,,17492.4878,,22306.8254,,17393.3559,,22199.0957,,20874.9,,,,
499.35981,13766.6992,,16349.3968,,13672.9492,,18379.6522,,15157.6667,,,,,
499.52652,,17516.3902,,22305.1111,,17394.2373,,22193.7043,,20872.7667,,,,
499.69316,13769.0407,,16306.4127,,13648.678,,18418.087,,15148.6667,,,,,
499.85986,,17545.3984,,22316.0952,,17385.0508,,22193.0783,,20893.2,,,,
500.0265,13752.7154,,16328.5397,,13676.5085,,18425.1478,,15144.9,,,,,
500.1932,,17521.9512,,22294.2857,,17425.8644,,22205.913,,20858.2667,,,,
500.35991,13763.8699,,16318.6667,,13672.4746,,18431.3739,,15153.9333,,,,,
500.52655,,17491.6423,,22283.3651,,17416.9492,,22219.0261,,20849.8333,,,,
500.69325,13758.0488,,16293.0794,,13650.7458,,18405.3913,,15102.5333,,,,,
500.85989,,17508.1301,,22313.3968,,17405.322,,22246.3304,,20819.1333,,,,
501.02659,13750.7967,,16337.3651,,13667.2881,,18440.2435,,15127.3333,,,,,
501.19323,,17475.7398,,22309.8413,,17369.3559,,22221.1826,,20836.3333,,,,
501.35993,13755.4797,,16346.8889,,13662.8814,,18411.7217,,15158.3,,,,,
501.52657,,17528.1301,,22334.5079,,17403.1525,,22274.2957,,20854.5,,,,
501.69328,13771.0244,,16330.6984,,13675.3559,,18369.7391,,15151.9333,,,,,
501.85998,,17463.2846,,22365.2698,,17374.5085,,22230.3652,,20859.3,,,,
502.02662,13761.626,,16310.2857,,13695.0169,,18385.913,,15168.1333,,,,,
502.19332,,17498.1789,,22338.1905,,17372.8475,,22198.4,,20849.1,,,,
502.35996,13749.3659,,16275.3333,,13678.6102,,18389.8087,,15177.3,,,,,
502.52666,,17489.1057,,22337.3968,,17420.1695,,22174.2609,,20846.9,,,,
502.6933,13763.9024,,16358,,13702.7119,,18384.9739,,15141.3,,,,,
502.86001,,17486.0813,,22339.1429,,17372.2712,,22238.4,,20862.6667,,,,
503.02671,13754.9593,,16309.8413,,13653.3898,,18446.4696,,15167.7,,,,,
503.19335,,17505.0081,,22325.619,,17375.3898,,22286.8174,,20886.0333,,,,
503.36005,13736.065,,16326.8889,,13670.4746,,18481.2174,,15154.5333,,,,,
503.52669,,17479.187,,22322.254,,17353.8983,,22224.8348,,20846.2,,,,
503.6934,13773.3984,,16339.8413,,13684.8475,,18440.8348,,15159.4667,,,,,
503.86003,,17507.6748,,22346.8254,,17424.5424,,22173.0435,,20862.4333,,,,
504.02674,13752.1626,,16351.7143,,13695.4576,,18401.3217,,15152.0667,,,,,
504.19344,,17451.8699,,22317.4286,,17397.661,,22227.6174,,20872.1333,,,,
504.36008,13761.0732,,16340.1905,,13663.0508,,18398.8174,,15176.5333,,,,,
504.52678,,17480.9106,,22352.3492,,17378.1356,,22238.3652,,20871.4,,,,
504.69342,13761.4959,,16323.2063,,13666.2034,,18417.3217,,15164.4667,,,,,
504.86013,,17480.6829,,22338,,17354.8475,,22239.0609,,20903.8667,,,,
505.02677,13731.3171,,16282.6349,,13672.7119,,18414.9217,,15193.5,,,,,
505.19347,,17479.5122,,22385.0476,,17389.1186,,22248.1391,,20869.8667,,,,
505.36011,13765.0081,,16320.4762,,13659.322,,18467.6522,,15170.0333,,,,,
505.52681,,17489.1707,,22333.2063,,17381.1864,,22193.0435,,20885.1,,,,
505.69352,13761.8211,,16343.746,,13688.3729,,18435.7217,,15131.5,,,,,
505.86015,,17496.6179,,22376.127,,17401.2542,,22216.0696,,20864.4667,,,,
506.02686,13747.6098,,16329.3968,,13679.322,,18399.0957,,15169.9,,,,,
506.1935,,17488.4553,,22334.2857,,17415.2203,,22205.5652,,20843.5,,,,
506.3602,13749.9512,,16326.4762,,13665.6949,,18424.1739,,15148.8667,,,,,
506.52684,,17468.3902,,22338.5714,,17399.2542,,22228.7304,,20823.7,,,,
506.69354,13744.1301,,16286.7302,,13687.8644,,18450.8522,,15151,,,,,
506.86025,,17472.878,,22272.6032,,17422.3729,,22210.8522,,20781.5333,,,,
507.02689,13768.5203,,16332.4762,,13681.2881,,18433.113,,15170.3333,,,,,
507.19359,,17484.1626,,22313.7778,,17398.7119,,22224.8,,20830.5667,,,,
507.36023,13722.0488,,16304.2222,,13661.5932,,18400.8348,,15162.8,,,,,
507.52693,,17468.5854,,22305.9048,,17360.9153,,22212.313,,20858.7,,,,
507.69357,13754.439,,16276.7619,,13652.0339,,18368.1739,,15135.8,,,,,
507.86027,,17487.7724,,22361.2698,,17405.6271,,22208.3478,,20784.5333,,,,
508.02698,13765.9187,,16333.619,,13668.1695,,18375.6522,,15157.9667,,,,,
508.19362,,17478.1138,,22301.8413,,17423.4915,,22206.9217,,20902.5667,,,,
508.36032,13728.3252,,16362.7619,,13657.322,,18398.6783,,15144.9333,,,,,
508.52696,,17509.0732,,22362.381,,17425.0508,,22200.5913,,20816.9333,,,,
508.69366,13767.2195,,16326.6349,,13658.4068,,18407.1652,,15135.3,,,,,
508.8603,,17480.4228,,22345.7778,,17398.8475,,22219.9652,,20846.7667,,,,
509.027,13722.439,,16330.5079,,13667.0508,,18406.4,,15174.5667,,,,,
509.19364,,17434.9268,,22346.4444,,17390.1356,,22185.5652,,20838.7333,,,,
509.36035,13761.4309,,16319.9365,,13673.6949,,18409.1826,,15136.3667,,,,,
509.52705,,17466.7642,,22326.8889,,17421.4915,,22225.2174,,20918.2667,,,,
509.69369,13753.626,,16319.2698,,13674.9492,,18370.3304,,15145.5333,,,,,
509.86039,,17506.2439,,22319.0159,,17397.2542,,22204.2435,,20881.4,,,,
510.02703,13755.7073,,16343.8095,,13656.3729,,18392.6609,,15109.6333,,,,,
510.19374,,17458.8618,,22361.8095,,17402.1356,,22237.6696,,20891.7667,,,,
510.36037,13751.0244,,16296,,13681.2881,,18426.7826,,15133.1,,,,,
510.52708,,17458.5691,,22377.1429,,17419.3559,,22230.8522,,20847.7,,,,
510.69378,13753.0732,,16294.127,,13687.2203,,18419.2696,,15159.7333,,,,,
510.86042,,17485.9187,,22341.6825,,17384.3051,,22238.2609,,20891.4333,,,,
511.02712,13748.2276,,16345.9365,,13708.6441,,18361.8783,,15140.9,,,,,
511.19376,,17477.0407,,22337.2381,,17392.8475,,22229.3565,,20827.2667,,,,
511.36047,13772.2602,,16304.6667,,13656.1695,,18393.7739,,15156.4333,,,,,
511.52711,,17530.9919,,22348.7302,,17424.1695,,22198.7478,,20829.3667,,,,
511.69381,13756,,16334.0952,,13684.8475,,18397.913,,15171.1,,,,,
511.86045,,17528.3252,,22347.4603,,17373.1186,,22183.4087,,20871.3667,,,,
512.02715,13733.2683,,16337.9048,,13676.4407,,18365.1478,,15134.5,,,,,
512.19385,,17474.4065,,22338.5714,,17389.4915,,22171.687,,20810.6667,,,,
512.36049,13725.9187,,16372,,13676.2373,,18371.4783,,15145.6667,,,,,
512.5272,,17494.3089,,22315.6508,,17426.0678,,22219.9652,,20801.9,,,,
512.69384,13750.5366,,16353.5238,,13685.8305,,18421.1478,,15147.6333,,,,,
512.86054,,17479.9024,,22324.2222,,17371.7288,,22214.1217,,20860.6333,,,,
513.02718,13705.7886,,16317.3968,,13667.1864,,18423.2,,15144.0667,,,,,
513.19388,,17472.1626,,22350.4127,,17391.0508,,22169.9478,,20806.3333,,,,
513.36059,13703.935,,16298.127,,13663.8983,,18411.6522,,15140.1,,,,,
513.52722,,17475.4797,,22351.3651,,17386.5763,,22222.2609,,20826.2,,,,
513.69393,13736.4228,,16326.6984,,13676.9153,,18377.1478,,15164.6,,,,,
513.86057,,17483.6423,,22306.4444,,17380.6102,,22187.1652,,20841.8,,,,
514.02727,13750.8618,,16280,,13669.4576,,18388.313,,15139.9,,,,,
514.19391,,17504.5854,,22341.9048,,17380.339,,22203.0261,,20823.5333,,,,
514.36061,13723.3171,,16304.5397,,13658.1356,,18385.0783,,15127.7333,,,,,
514.52725,,17466.6992,,22333.3968,,17382.1356,,22232.5565,,20867.0667,,,,
514.69396,13732.065,,16303.2063,,13653.5593,,18380.5913,,15135.2667,,,,,
514.86066,,17466.3415,,22343.2381,,17369.4915,,22209.4609,,20842.2,,,,
515.0273,13713.4634,,16325.1429,,13654.6441,,18420.6261,,15146.7333,,,,,
515.194,,17508.748,,22341.5556,,17390.7119,,22234.1913,,20834.5333,,,,
515.36064,13715.6748,,16353.9365,,13666.7458,,18436.313,,15172.1333,,,,,
515.52734,,17473.6585,,22329.1111,,17382.8814,,22223.2,,20865.8333,,,,
515.69398,13712.2927,,16332.7302,,13690.8475,,18392.313,,15151.9,,,,,
515.86069,,17465.7561,,22359.2381,,17393.661,,22221.3217,,20835.5667,,,,
516.02739,13703.9675,,16358.5714,,13653.2542,,18399.513,,15124.9333,,,,,
516.19403,,17511.5447,,22322.5397,,17402.8814,,22207.8957,,20812.2333,,,,
516.36073,13711.7724,,16360.7619,,13682.3729,,18373.4261,,15143.1,,,,,
516.52737,,17462.6016,,22330.9206,,17382.5424,,22195.3043,,20806.3,,,,
516.69408,13710.0163,,16334.8571,,13671.7627,,18392,,15147.7,,,,,
516.86071,,17499.4146,,22325.4286,,17411.2881,,22219.4087,,20849.8667,,,,
517.02742,13718.6667,,16328.5079,,13675.3559,,18381.7739,,15107.9333,,,,,
517.19406,,17475.4146,,22297.3651,,17395.5932,,22227.9652,,20800.8667,,,,
517.36076,13747.3171,,16341.1429,,13672.7458,,18404.1391,,15106.1667,,,,,
517.52746,,17488.4553,,22351.2698,,17411.4237,,22217.3565,,20856.5,,,,
517.6941,13728.2927,,16328.8254,,13655.1186,,18422.3304,,15145.3,,,,,
517.86081,,17484.9106,,22350.7302,,17425.661,,22244.6261,,20825.3667,,,,
518.02745,13715.3171,,16322.2857,,13678.3729,,18336.2783,,15132.2333,,,,,
518.19415,,17459.2195,,22370.3492,,17387.1864,,22181.287,,20797.5333,,,,
518.36079,13720.2602,,16323.4921,,13656.9153,,18411.5826,,15131.5667,,,,,
518.52749,,17446.1463,,22340.6032,,17388.6102,,22232.3478,,20819.5,,,,
518.69419,13748.0325,,16332.8571,,13663.5254,,18368.1043,,15122.9,,,,,
518.86083,,17410.4715,,22339.2381,,17403.9322,,22198.1913,,20811.5333,,,,
519.02754,13739.3821,,16305.0476,,13676.7797,,18329.4957,,15148.9333,,,,,
519.19418,,17462.0488,,22277.2698,,17388.2034,,22196.2087,,20838.4667,,,,
519.36088,13702.3415,,16300.127,,13636.8136,,18378.0522,,15124.0333,,,,,
519.52752,,17450.2764,,22316.1905,,17406.4746,,22197.9826,,20845.8,,,,
519.69422,13731.3821,,16291.1429,,13657.7627,,18347.6522,,15131.8667,,,,,
519.86093,,17461.6585,,22305.0794,,17398.2034,,22234.9217,,20854.9,,,,
520.02756,13725.0732,,16330.4444,,13652.7119,,18368,,15130.2667,,,,,
520.19427,,17469.6911,,22314.6984,,17407.5593,,22181.0783,,20836.1333,,,,
520.36091,13735.935,,16321.8095,,13687.0169,,18355.7217,,15165.5,,,,,
520.52761,,17464.4228,,22323.619,,17427.0508,,22232.9043,,20848.2667,,,,
520.69425,13753.2033,,16287.3968,,13654.1017,,18364.5913,,15121.2,,,,,
520.86095,,17496.1301,,22292.2222,,17394.3051,,22219.9652,,20889.9,,,,
521.02759,13741.1707,,16318.6349,,13690.6441,,18391.4435,,15109.7667,,,,,
521.1943,,17485.5285,,22302.6667,,17389.0508,,22206.9217,,20857.3,,,,
521.361,13735.122,,16284.5397,,13662.6102,,18357.2174,,15141.4667,,,,,
521.52764,,17452.5528,,22309.1746,,17399.6949,,22205.3913,,20852.1667,,,,
521.69434,13742.2114,,16336.6032,,13663.6271,,18359.1652,,15139.6,,,,,
521.86098,,17474.9919,,22345.5238,,17397.322,,22226.3304,,20854.5667,,,,
522.02768,13731.4146,,16330.6667,,13659.3559,,18374.4,,15136.3,,,,,
522.19432,,17451.1545,,22349.9048,,17396.339,,22244.2087,,20882.7333,,,,
522.36103,13742.8293,,16329.8095,,13648.8136,,18405.913,,15143.3333,,,,,
522.52773,,17472.8455,,22320.7302,,17392.1017,,22209.9826,,20846.1333,,,,
522.69437,13756.065,,16336.8571,,13651.7288,,18418.5043,,15134.1,,,,,
522.86107,,17450.1138,,22320.3175,,17372.6441,,22202.0522,,20812.6667,,,,
523.02771,13712.6179,,16341.2381,,13637.5254,,18418.6087,,15138.6,,,,,
523.19441,,17433.4309,,22348.7302,,17393.8983,,22199.5478,,20818.3667,,,,
523.36105,13745.626,,16344.127,,13642.8475,,18384.9739,,15148.3,,,,,
523.52776,,17459.6098,,22371.3333,,17409.5593,,22230.7826,,20840.4,,,,
523.6944,13701.0732,,16322.3492,,13676.1695,,18374.9565,,15145.3333,,,,,
523.8611,,17468.9431,,22339.0159,,17413.9661,,22245.3217,,20845.9,,,,
524.0278,13742.9919,,16340.4127,,13673.5254,,18383.4783,,15134.2,,,,,
524.19444,,17468.3902,,22357.1111,,17388.4068,,22178.4696,,20822.6333,,,,
524.36115,13723.252,,16336.6984,,13648.8136,,18380.2783,,15110.3667,,,,,
524.52778,,17471.2195,,22351.9365,,17411.2203,,22236.9391,,20865.3667,,,,
524.69449,13713.0407,,16324.6032,,13657.8644,,18402.3652,,15128.1333,,,,,
524.86113,,17435.6748,,22345.2698,,17381.7288,,22227.4783,,20878.1667,,,,
525.02783,13722.8618,,16331.6508,,13681.8983,,18389.4261,,15168.2333,,,,,
525.19453,,17411.8699,,22324.0952,,17407.4237,,22234.713,,20880.5,,,,
525.36117,13708.9756,,16320.3492,,13666.5424,,18357.0087,,15156.3333,,,,,
525.52788,,17440.4553,,22285.2063,,17369.0508,,22233.4261,,20877.2,,,,
525.69452,13739.9675,,16318.0635,,13655.3559,,18401.0783,,15137.2,,,,,
525.86122,,17456.1626,,22313.7778,,17409.6271,,22193.7739,,20839.0667,,,,
526.02786,13729.9512,,16280.5079,,13648.5424,,18400.2087,,15151.9667,,,,,
526.19456,,17414.2114,,22331.9048,,17359.3559,,22193.0087,,20836,,,,
526.36127,13736.9106,,16300.8889,,13651.5254,,18422.1217,,15132.3,,,,,
526.5279,,17423.6098,,22303.0159,,17379.4576,,22204.1391,,20906.6333,,,,
526.69461,13715.6748,,16296.3175,,13631.9661,,18388.1391,,15111.3667,,,,,
526.86125,,17459.187,,22338.6032,,17376.6441,,22173.113,,20880.8,,,,
